500	357	333	461	454	454	454	100	357	285	181	285	384	357	500	285	538	384	285	428	357	357	100	500	428	428	250	428	500	500	428	285	500	428	428	357	357	357	428	357	285	333	428	357	214	357	285	285	285	357	285	285	181	272	428	285	500	692	1000	538	461	500	571	500	357	428	428	428	583	428	428	272	200	214	285	428	357	500	333	181	357	357	357	428	307	384	230	428	571	428	428	357	428	500	357	153	307	285	230	71	76	142	90	538	384	285	285	500	166	166	166	83	83	272	153	500	384	272	428	357	230	153	83	307	83	153	307	153	153	384	166	384	166	83	230	230	307	307	230	230	153	83	214	214	71	214	214	214	214	142	142	307	307	230	333	333	333	500	538	384	285	428	357	500	500	428	357	333	428	214	285	285	285	285	285	571	357	428	583	428	428	200	214	285	357	428	357	90	272	153	272	230	153	307	153	83	71	214	214	214	333	250	571	166	166	166	307	250	230	230	230	285	230	153	285	230	153	214	214	357	500	384	285	428	357	500	357	214	285	285	285	357	583	428	428	214	357	357	357	357	500	571	571	285	285	571	214	357	357	285	285	571	214	571	214	214	214	230	250	230	230	285	357	
384	461	500	384	272	272	272	300	307	307	363	307	384	307	615	384	461	461	384	615	384	384	100	384	615	307	333	384	461	846	615	307	384	384	384	384	384	461	461	538	307	500	461	307	307	461	384	307	461	384	307	307	363	363	384	461	538	461	538	1000	692	538	615	461	384	307	230	538	416	615	615	272	400	230	307	538	307	307	500	272	384	384	461	384	538	384	307	384	461	384	461	461	615	461	307	230	538	307	384	0	384	153	181	384	461	384	230	615	333	250	250	166	166	272	461	615	461	454	538	230	384	307	250	461	166	153	384	307	230	384	333	461	333	166	307	307	384	307	307	230	384	166	153	153	0	230	307	307	307	230	230	307	461	307	333	250	500	615	461	461	384	615	384	461	846	384	538	500	461	307	384	307	461	307	307	615	384	538	416	615	615	400	230	307	461	615	307	181	272	461	454	384	307	461	384	166	0	230	307	307	250	333	461	416	416	416	538	333	307	384	384	153	307	384	230	230	230	230	230	461	615	461	384	615	384	846	538	307	384	307	307	384	416	615	615	230	384	307	307	307	538	461	461	461	307	307	230	307	307	461	307	307	230	307	230	230	230	384	333	384	307	230	461	
384	461	416	461	181	181	181	400	230	461	545	538	384	461	461	538	384	615	307	384	538	461	200	307	384	307	416	538	538	538	384	307	461	461	461	538	461	461	615	538	461	416	461	538	307	538	461	384	538	538	461	307	636	636	384	615	384	461	461	692	1000	692	461	461	461	230	230	538	333	384	461	545	400	230	461	538	384	384	416	545	538	538	461	307	461	461	307	384	384	384	384	384	384	384	461	307	461	307	307	76	307	153	272	538	538	538	384	384	250	166	166	166	166	181	384	384	461	454	461	230	384	384	250	384	166	153	307	307	230	307	250	384	416	166	307	307	384	307	307	384	384	333	384	384	76	384	307	384	384	230	230	461	615	384	250	166	416	461	384	615	307	384	461	538	538	461	538	416	461	307	461	384	538	461	307	461	461	538	333	384	461	400	230	461	384	384	461	272	181	384	454	384	384	384	384	333	76	384	307	384	166	500	384	500	416	500	615	416	384	461	461	307	384	307	384	307	307	153	153	692	461	615	307	384	461	538	538	307	461	384	307	461	333	384	461	230	461	384	384	461	615	692	538	538	538	307	230	384	461	538	538	307	230	307	230	230	230	384	416	461	384	384	692	
357	428	333	307	181	181	181	300	285	428	363	357	384	500	357	357	307	538	357	357	500	357	100	357	357	357	416	714	571	500	357	357	428	571	500	428	428	428	571	500	214	333	428	428	357	428	357	357	357	357	357	357	454	454	357	428	357	461	500	538	692	1000	428	500	428	285	357	500	333	357	357	363	300	357	357	357	500	500	333	363	500	500	428	357	384	461	538	428	428	428	428	428	357	428	500	461	307	357	153	214	384	214	454	538	615	357	285	428	166	83	83	166	166	90	230	428	384	363	500	285	461	230	166	230	83	230	153	307	307	230	166	230	166	83	307	307	384	230	307	230	307	166	285	285	214	357	285	357	357	428	500	615	461	307	166	166	333	357	307	538	357	357	357	571	500	571	500	333	428	357	357	357	357	357	357	428	428	500	333	357	357	300	357	357	428	357	500	454	90	230	363	461	230	230	307	166	214	357	285	357	166	333	357	250	333	250	384	333	230	384	384	214	307	230	285	384	230	214	214	428	357	538	357	357	357	500	500	357	357	357	357	428	333	357	357	357	500	357	428	357	571	500	571	428	357	357	142	428	357	428	357	357	142	357	142	142	357	461	333	384	307	285	428	
466	333	333	615	363	272	272	-100	600	333	90	333	153	285	428	285	461	384	266	533	400	266	-100	500	428	266	83	285	357	571	428	214	357	428	357	357	375	333	466	400	375	250	428	375	437	428	400	312	437	400	375	375	181	181	733	500	400	538	571	615	461	428	1000	642	357	375	428	357	416	533	428	0	0	375	375	333	375	375	250	0	333	400	533	666	307	230	230	571	666	642	666	500	428	812	285	76	307	142	76	187	230	142	0	230	384	357	200	357	333	250	250	83	83	363	230	357	153	181	428	466	153	76	250	461	166	76	384	230	153	384	333	461	83	83	153	153	230	307	230	76	230	0	133	200	71	200	214	214	214	214	214	153	230	153	416	333	333	428	461	384	266	533	266	357	571	428	400	250	428	437	400	312	437	375	375	1000	357	357	416	533	428	0	375	375	500	428	285	0	363	230	181	153	76	461	230	0	71	200	214	214	333	166	600	83	166	83	307	250	153	230	230	250	153	153	142	153	76	500	500	285	428	384	266	533	266	571	400	437	400	312	375	357	416	533	428	375	400	333	333	437	500	357	428	437	375	625	312	333	437	437	375	625	312	625	312	312	375	153	250	230	153	142	285	
357	357	250	615	545	545	545	0	571	285	90	214	307	428	357	285	461	307	214	357	357	285	100	642	428	214	250	357	428	428	428	357	357	428	357	285	285	357	428	285	214	250	428	285	285	285	500	214	285	285	214	357	181	181	642	285	357	692	500	461	461	500	642	1000	428	428	642	428	500	428	357	90	200	285	214	285	285	357	333	90	285	357	357	642	307	307	384	928	785	857	571	571	428	642	428	307	384	214	76	71	230	214	90	307	384	285	142	285	333	416	333	83	83	545	153	357	230	181	428	642	230	153	250	307	333	153	307	230	153	307	333	307	83	166	230	230	230	230	153	153	230	83	71	71	214	142	214	142	142	214	214	230	230	153	416	416	250	357	461	307	214	357	285	428	428	428	285	250	428	285	500	214	285	214	357	642	428	428	500	428	357	200	285	214	571	428	428	90	545	153	181	230	153	307	230	83	214	142	214	142	416	250	571	166	250	166	230	250	76	230	230	0	76	153	142	153	76	357	357	285	357	307	214	357	285	428	285	285	500	214	357	428	500	428	357	285	357	357	428	285	428	285	357	214	285	500	214	428	285	214	285	500	214	500	214	214	285	230	250	230	76	142	285	
357	285	250	384	181	181	181	100	285	285	272	357	307	285	357	285	230	307	285	357	357	285	200	285	357	285	583	357	357	357	357	357	357	428	285	285	214	285	357	285	285	250	500	214	357	571	357	214	500	357	285	357	181	181	357	357	285	307	357	384	461	428	357	428	1000	500	285	571	250	357	357	181	0	285	285	214	285	214	333	181	285	357	357	357	384	384	307	357	285	357	357	357	357	285	285	307	307	214	76	142	307	357	90	384	307	357	285	285	166	166	83	166	166	181	153	285	307	181	642	428	307	153	166	230	166	153	153	153	153	230	166	230	166	166	153	153	230	153	230	76	307	0	142	214	285	142	214	142	142	428	357	230	153	153	166	83	250	357	230	307	285	357	285	357	357	428	285	250	500	357	357	214	500	285	357	357	1000	571	250	357	357	0	285	285	357	357	285	90	181	153	181	307	153	230	307	0	285	142	214	142	83	83	285	250	250	250	307	166	307	153	153	71	307	230	142	153	384	142	142	357	357	307	285	357	285	357	285	357	357	214	357	1000	250	357	357	285	357	285	214	357	357	357	357	357	285	142	357	214	357	357	285	142	357	142	357	357	285	307	166	153	307	142	357	
400	466	166	307	90	90	90	0	266	200	-90	133	153	285	357	214	153	153	466	333	266	266	-100	428	357	333	333	285	357	285	357	214	285	285	214	214	437	400	333	400	250	166	357	437	375	285	266	250	375	200	375	312	0	0	266	312	400	307	428	307	230	285	375	428	500	1000	285	357	166	400	285	90	100	250	375	333	375	312	333	90	266	266	400	333	230	230	153	357	400	285	266	214	357	312	285	76	153	214	0	125	0	71	-90	153	230	142	266	285	0	0	-83	0	83	0	153	285	76	90	428	333	0	-76	0	76	0	0	0	0	76	0	0	76	0	0	76	153	153	76	153	0	153	0	200	200	142	200	214	142	142	214	142	76	230	0	83	83	166	357	153	153	466	333	266	357	285	285	400	166	357	375	266	250	375	375	312	375	500	357	166	400	285	100	250	375	214	357	285	-90	0	153	90	0	-76	76	153	0	142	200	214	142	83	83	333	0	0	0	76	83	230	76	76	250	230	384	285	0	153	125	125	285	357	153	466	333	266	285	400	375	266	250	312	500	166	400	285	250	266	266	200	500	285	285	214	312	375	250	500	200	500	312	375	250	500	250	500	500	250	0	83	76	230	285	285	
285	357	166	538	545	545	545	100	500	285	90	285	230	428	214	285	384	230	214	285	357	500	0	571	428	214	166	357	428	285	357	357	357	357	500	428	285	357	428	285	285	166	357	285	142	285	357	214	214	357	214	214	90	90	500	142	285	538	428	230	230	357	428	642	285	285	1000	357	500	357	285	90	100	142	214	357	285	357	250	90	357	357	285	571	230	307	384	642	571	571	428	428	357	428	428	307	153	285	153	142	153	142	0	384	307	214	214	357	333	333	416	166	166	454	76	357	307	90	285	642	153	76	250	307	250	230	384	230	230	307	250	230	83	83	153	153	153	230	153	76	76	83	71	71	142	71	142	71	71	71	71	153	76	76	333	333	166	214	384	230	214	285	500	428	285	357	285	166	357	142	357	214	214	214	214	428	285	357	500	357	285	100	142	214	428	357	428	0	454	76	90	153	76	307	76	83	142	71	142	71	333	166	500	0	83	0	153	83	153	230	153	71	76	76	71	230	153	214	214	142	214	230	214	285	500	285	285	142	357	214	214	285	500	357	285	142	285	214	285	285	357	285	357	142	285	428	214	285	285	142	285	428	214	428	214	214	142	153	83	153	76	71	142	
428	357	333	461	272	272	272	200	357	428	272	428	538	500	428	428	384	615	214	500	500	357	100	428	428	357	333	500	642	428	428	571	357	500	500	357	285	357	642	357	285	333	714	357	428	428	571	357	500	500	357	571	181	181	428	500	357	461	428	538	538	500	357	428	571	357	357	1000	333	428	428	181	100	357	357	357	357	428	416	181	500	500	428	428	461	538	384	357	357	357	428	357	357	285	500	384	384	285	230	214	384	500	181	461	384	428	357	357	333	250	250	333	333	272	230	357	384	272	500	428	538	76	250	384	250	307	307	230	230	307	333	384	333	333	230	230	307	307	307	76	307	0	214	214	214	214	285	214	214	357	428	384	307	153	250	250	333	428	384	615	214	500	357	642	428	500	357	333	714	428	571	357	500	357	571	357	571	1000	333	428	428	100	357	357	357	357	500	181	272	230	272	538	76	384	307	0	214	214	285	214	250	83	428	333	416	416	461	500	307	461	461	214	307	153	285	230	153	214	214	500	428	615	214	500	357	428	357	428	571	357	571	571	333	428	428	357	571	428	500	428	642	500	500	571	357	214	214	500	428	571	357	214	214	214	214	214	357	538	500	461	307	285	500	
333	333	500	500	818	909	818	400	416	166	272	250	250	333	416	250	583	333	250	333	250	250	200	583	416	333	333	333	416	333	416	250	333	333	416	333	250	333	416	333	166	416	333	250	250	333	166	166	166	333	333	250	454	363	333	166	333	666	583	416	333	333	416	500	250	166	500	333	1000	416	500	545	400	0	333	333	250	333	500	454	250	250	250	500	416	250	333	500	583	416	500	416	333	333	333	250	166	250	250	0	166	83	90	500	333	250	166	333	333	333	333	250	250	454	83	333	416	454	333	333	166	250	250	416	250	166	416	250	250	500	333	416	166	166	250	333	333	416	250	333	166	333	83	83	-83	83	83	166	166	83	83	166	166	250	500	583	500	416	583	333	250	333	250	416	333	333	333	416	333	250	166	166	166	333	250	416	250	333	1000	416	500	400	0	333	416	333	333	90	454	83	454	166	250	416	166	333	-83	83	83	166	583	500	500	250	250	250	250	250	250	333	250	83	166	166	83	250	166	250	166	166	416	333	250	333	250	333	333	250	166	166	250	250	1000	416	500	0	166	333	333	333	416	333	333	166	250	583	166	333	333	166	250	583	166	583	166	166	0	166	250	250	166	83	166	
466	600	500	384	272	272	272	100	333	400	90	400	307	428	642	357	307	384	400	866	466	466	-100	357	714	400	166	428	428	642	714	357	357	500	357	500	533	600	466	533	400	500	571	533	533	500	400	333	533	466	533	333	272	272	400	466	666	307	428	615	384	357	533	428	357	400	357	428	416	1000	785	181	300	333	533	666	400	466	416	90	400	466	533	400	538	307	307	428	533	357	533	357	642	466	428	230	384	357	384	200	230	285	0	307	384	500	266	571	166	83	83	83	83	181	384	571	307	454	500	333	230	153	83	307	0	153	230	153	153	230	166	384	166	83	230	230	230	230	230	153	307	166	200	266	71	200	357	357	357	285	285	153	153	230	250	166	500	642	307	384	400	866	466	428	642	500	533	500	571	533	400	333	533	533	333	533	357	428	416	1000	785	300	333	533	357	642	428	0	181	384	454	230	153	307	307	166	71	200	357	357	166	333	466	333	333	333	384	166	230	307	230	200	230	153	285	230	153	266	266	357	642	384	400	866	466	642	533	533	400	333	333	357	416	1000	785	333	400	400	400	400	500	500	571	533	400	400	400	400	400	533	400	400	400	400	400	400	333	230	166	230	230	285	357	
428	571	583	384	363	363	363	200	214	357	181	357	307	428	642	500	307	384	428	714	428	357	0	357	642	357	250	357	357	714	642	428	357	500	428	500	500	571	500	571	428	583	428	357	428	428	357	357	428	428	428	357	363	363	357	428	642	307	428	615	461	357	428	357	357	285	285	428	500	785	1000	272	400	214	428	571	357	357	500	181	357	428	571	285	538	384	307	357	428	357	428	428	571	357	428	230	307	428	461	214	230	428	90	384	461	428	285	571	166	83	83	83	83	181	384	571	461	545	500	285	153	230	166	230	83	230	230	230	230	307	166	230	166	83	384	307	307	230	230	230	307	166	214	214	142	214	357	357	357	285	285	153	230	307	250	250	583	642	307	384	428	714	357	357	714	500	571	583	428	428	357	357	428	428	357	428	357	428	500	785	1000	400	214	428	428	571	428	90	181	384	545	153	230	230	307	166	142	214	357	357	250	416	500	250	250	250	461	166	230	230	230	142	230	307	214	230	230	214	285	285	642	384	428	714	357	714	571	428	357	357	357	357	500	785	1000	214	357	285	285	357	428	500	428	428	357	357	357	285	357	428	357	357	357	357	357	357	214	153	166	230	230	214	285	
363	272	363	272	454	545	454	800	0	181	636	363	272	272	181	454	181	363	181	90	272	363	400	272	181	363	363	363	363	181	272	181	272	363	363	363	272	181	272	272	181	363	181	363	90	272	181	272	272	454	454	90	818	727	0	363	181	363	272	272	545	363	0	90	181	90	90	181	545	181	272	1000	700	-181	454	363	181	272	363	909	272	272	272	90	363	363	181	90	90	90	181	181	90	-90	272	272	0	272	90	-181	0	-90	90	545	363	272	454	272	90	90	90	181	181	181	181	272	454	545	181	90	0	363	90	181	90	90	181	181	272	181	90	181	181	181	272	363	363	181	272	454	272	363	363	363	-90	272	181	272	272	-90	-90	272	363	363	90	181	363	181	181	363	181	90	363	363	181	363	272	363	181	90	181	272	272	454	90	0	181	181	545	181	272	700	-181	454	181	90	272	90	181	181	545	0	363	181	272	363	-90	272	181	272	181	636	90	363	272	363	363	272	181	181	181	363	181	90	272	181	181	-90	-181	363	181	363	181	90	363	181	272	90	181	272	90	181	545	181	272	-181	181	272	272	363	454	636	363	272	454	181	90	272	363	272	454	181	90	181	90	90	-181	0	272	181	181	272	363	
200	200	600	200	400	400	400	700	-100	0	400	100	200	200	300	100	100	200	100	200	100	400	400	200	200	200	200	200	200	300	300	200	200	300	200	400	100	200	100	200	100	600	100	100	200	100	100	200	0	200	100	100	500	500	0	200	300	200	200	400	400	300	0	200	0	100	100	100	400	300	400	700	1000	-200	100	300	100	200	600	600	100	100	200	0	500	300	200	200	200	100	100	200	100	-100	200	200	100	400	200	-200	0	-100	100	400	300	300	100	300	0	0	0	100	100	100	100	300	400	700	100	-100	-100	300	0	0	0	0	0	100	200	100	0	0	200	200	300	300	300	0	200	400	200	200	0	0	-200	0	0	100	100	-100	-100	100	100	300	0	0	600	300	100	200	100	200	400	200	300	300	200	600	100	200	100	200	0	100	100	0	0	100	400	300	400	1000	-200	100	200	100	200	100	100	100	700	-100	300	0	200	200	-200	0	0	100	0	600	0	100	100	100	100	100	0	0	0	0	0	-100	-100	100	0	-200	-200	0	300	200	100	200	400	300	200	200	100	200	100	0	400	300	400	-200	0	0	0	0	200	300	300	0	100	0	0	0	0	0	100	0	0	0	0	0	-200	-100	100	0	0	-100	0	
266	200	83	230	-90	-90	-90	-300	200	333	-272	200	230	214	214	0	76	76	133	333	333	200	-200	214	214	133	0	285	214	285	214	285	142	428	142	142	250	266	266	200	187	83	357	250	250	142	333	187	250	266	187	437	-181	-90	266	375	266	153	214	230	230	357	375	285	285	250	142	357	0	333	214	-181	-200	1000	250	266	437	375	83	-272	333	400	266	266	153	230	307	214	266	214	266	285	285	375	214	153	153	0	-76	312	230	214	181	76	384	214	66	142	0	-83	-83	0	0	0	0	142	153	0	285	200	307	-76	0	76	-83	0	0	0	-76	0	0	153	-83	-83	0	-76	0	0	0	0	76	-250	0	66	71	0	71	71	71	214	285	76	0	-76	0	-83	83	214	76	76	133	333	200	214	285	428	200	83	357	250	333	187	250	187	437	375	285	357	0	333	214	-200	1000	250	285	285	214	181	0	0	0	307	-76	76	76	-250	71	0	71	71	-83	-83	266	-83	0	-83	76	0	-76	0	0	187	0	-76	0	153	-76	187	187	71	214	76	133	333	200	285	200	250	333	187	437	285	0	333	214	1000	200	133	200	312	214	214	357	312	250	187	235	200	312	312	250	187	235	187	235	235	1000	307	0	0	0	0	71	
533	466	333	230	90	181	90	200	266	333	272	533	153	357	285	571	153	384	333	400	400	466	0	285	357	533	250	357	428	285	428	285	357	357	428	500	500	400	466	466	500	333	357	687	437	357	333	562	562	600	937	437	454	363	266	562	333	153	285	307	461	357	375	214	285	375	214	357	333	533	428	454	100	250	1000	466	375	500	250	363	400	400	466	333	384	230	307	214	333	214	400	285	285	312	357	230	0	357	76	125	76	142	-90	384	307	428	466	285	0	0	0	0	0	-90	230	357	384	363	428	266	76	230	0	153	0	153	153	153	153	76	0	153	0	0	153	230	230	153	153	307	384	333	400	400	142	400	285	357	357	142	142	76	307	461	0	83	333	285	153	384	333	400	466	428	285	357	466	333	357	437	333	562	562	937	437	375	285	357	333	533	428	100	250	1000	285	285	357	-90	-90	230	363	76	230	153	384	333	142	400	285	357	83	416	333	250	166	250	384	250	153	230	230	437	153	76	357	230	230	375	312	500	285	384	333	400	466	285	466	437	333	562	437	285	333	533	428	250	400	466	466	562	571	571	357	500	625	437	312	466	562	500	625	437	312	437	312	312	250	76	250	230	153	357	500	
466	600	416	307	181	181	181	200	266	466	272	400	307	500	571	428	307	307	333	600	533	533	0	428	714	333	166	428	500	571	642	357	357	428	428	642	666	600	466	533	400	416	357	533	333	357	333	400	533	466	466	266	363	363	333	466	733	307	428	538	538	357	333	285	214	333	357	357	333	666	571	363	300	266	466	1000	533	600	500	363	533	533	400	333	461	384	230	285	400	285	400	285	642	333	500	230	230	357	384	66	230	214	90	384	461	500	400	500	166	166	166	83	83	90	307	571	307	363	428	266	153	307	166	230	166	153	230	230	153	230	166	230	83	83	230	230	230	153	153	307	230	333	333	400	142	400	428	500	500	214	214	230	384	307	166	166	416	571	307	307	333	600	533	500	571	428	533	416	357	333	333	400	533	466	266	333	214	357	333	666	571	300	266	466	285	642	500	90	90	307	363	153	307	230	230	333	142	400	428	500	166	333	400	333	250	333	461	166	307	307	307	333	230	230	357	230	230	200	200	357	571	307	333	600	533	571	533	333	333	400	266	214	333	666	571	266	333	400	400	533	428	571	428	533	533	333	333	400	533	533	533	333	333	333	333	333	266	153	166	307	230	357	357	
400	400	250	307	90	90	90	200	266	533	90	333	307	428	285	285	230	384	266	400	600	333	-100	428	357	333	166	500	428	428	285	357	285	714	428	428	375	400	466	400	312	333	500	437	375	357	466	312	437	400	375	312	181	181	333	562	400	230	357	307	384	500	375	285	285	375	285	357	250	400	357	181	100	437	375	533	1000	625	333	272	600	600	400	333	307	307	384	285	333	357	333	357	285	375	500	307	76	285	153	437	230	285	363	307	692	285	266	357	83	83	83	166	166	0	307	357	307	181	357	266	230	76	83	153	83	76	153	230	230	153	83	230	166	83	307	230	307	153	307	76	153	0	333	333	214	200	285	285	285	214	285	384	230	153	166	166	250	285	230	384	266	400	333	428	428	714	400	333	500	375	466	312	437	375	312	375	285	357	250	400	357	100	437	375	357	285	500	363	0	307	181	230	76	153	153	0	214	200	285	285	166	83	333	166	250	166	307	250	384	461	384	312	307	230	285	538	307	250	250	285	285	384	266	400	333	428	400	375	466	312	312	285	250	400	357	437	466	400	466	500	500	357	500	500	437	312	250	466	500	500	437	312	250	312	250	250	437	230	250	384	307	285	285	
466	466	416	307	272	272	363	200	266	400	181	400	384	571	428	285	384	461	266	400	466	466	0	428	357	533	166	500	642	428	357	571	357	500	571	428	437	466	533	400	375	333	500	625	375	285	466	375	437	466	500	437	272	272	333	500	466	384	500	307	384	500	375	357	214	312	357	428	333	466	357	272	200	375	500	600	625	1000	416	272	533	466	466	333	307	384	384	357	400	285	333	357	285	375	642	307	0	357	153	250	230	357	181	538	461	285	400	357	0	0	0	0	83	90	307	428	384	272	285	333	153	230	0	76	0	76	76	153	153	153	83	153	0	0	230	230	230	76	230	230	153	166	400	333	214	333	285	357	357	285	357	307	307	307	166	166	416	428	384	461	266	400	466	642	428	500	400	333	500	375	466	375	437	500	437	375	214	428	333	466	357	200	375	500	357	285	642	181	90	307	272	153	230	76	153	166	214	333	285	357	166	250	400	166	250	166	307	333	230	461	461	375	230	153	357	307	153	375	375	285	428	461	266	400	466	428	400	375	466	375	437	214	333	466	357	375	533	533	600	437	571	500	571	437	500	375	250	600	437	437	500	375	250	375	250	250	375	153	333	461	230	357	285	
416	416	833	416	363	363	363	500	83	250	363	333	333	416	500	333	333	416	166	416	333	416	200	333	416	333	333	416	416	500	416	333	333	500	333	583	333	416	333	416	333	750	333	250	500	333	333	333	333	333	250	166	363	363	166	333	500	250	333	500	416	333	250	333	333	333	250	416	500	416	500	363	600	83	250	500	333	416	1000	454	333	333	416	166	666	416	250	333	416	333	250	250	333	250	416	250	166	500	250	0	166	166	181	416	583	500	250	333	166	166	166	250	250	272	333	333	416	727	333	250	250	333	166	250	166	166	250	333	333	333	166	250	416	250	416	416	416	250	333	333	333	333	83	83	83	166	333	250	250	166	166	250	333	333	416	416	833	500	333	416	166	416	416	416	500	500	416	750	333	500	333	333	333	250	166	250	333	416	500	416	500	600	83	250	250	333	416	181	272	333	727	250	333	250	333	333	83	166	333	250	416	500	333	416	416	416	333	416	166	250	250	166	166	166	250	250	166	0	83	333	500	416	166	416	416	500	416	500	333	333	166	333	500	416	500	83	250	166	166	333	416	333	333	333	250	166	166	166	333	333	250	166	166	166	166	166	83	250	416	250	166	250	333	
272	272	363	272	363	454	363	900	0	181	636	363	181	272	181	454	181	363	181	90	272	363	400	272	181	272	363	363	363	181	181	181	181	363	363	363	272	181	272	272	181	363	181	363	90	272	181	272	272	363	363	0	818	727	0	363	181	272	181	272	545	363	0	90	181	90	90	181	454	90	181	909	600	-272	363	363	272	272	454	1000	272	272	272	90	363	272	181	90	90	90	90	90	90	-90	272	272	0	272	90	-181	0	-90	90	454	454	272	363	272	90	90	90	181	181	181	181	272	363	545	181	90	0	363	90	181	90	90	181	181	272	181	90	181	181	181	272	363	363	181	272	363	272	363	363	363	-90	272	181	272	272	-90	-90	272	363	363	90	181	363	181	181	363	181	90	363	363	181	363	272	363	181	90	181	272	272	363	0	0	181	181	454	90	181	600	-272	363	90	90	272	90	181	181	545	0	363	181	272	363	-90	272	181	272	181	545	90	363	272	363	363	272	181	181	181	363	181	90	272	181	181	-90	-181	363	181	363	181	90	363	181	272	90	181	272	0	181	454	90	181	-272	181	272	272	363	454	545	272	272	363	90	0	272	363	272	363	90	0	90	0	0	-272	0	272	181	181	272	363	
533	466	333	384	181	181	181	200	333	866	272	466	384	500	357	428	307	461	266	400	866	400	100	357	500	400	250	500	571	357	428	571	428	571	642	500	400	466	600	466	400	333	500	400	333	500	466	333	533	533	400	333	272	272	333	533	466	307	357	384	538	500	333	285	285	266	357	500	250	400	357	272	100	333	400	533	600	533	333	272	1000	933	533	400	384	461	384	285	333	285	333	357	428	266	500	230	76	285	153	266	153	285	181	461	538	357	400	357	83	83	83	83	83	90	230	357	461	272	357	333	230	230	166	153	83	76	153	153	153	153	166	153	250	83	307	230	230	230	230	153	230	83	400	400	142	266	214	214	214	142	214	307	307	153	83	83	333	357	307	461	266	400	400	571	357	571	466	333	500	333	466	333	533	400	333	333	285	500	250	400	357	100	333	400	357	428	500	181	90	230	272	230	230	153	230	83	142	266	214	214	83	166	400	333	416	250	384	416	384	538	461	200	307	153	428	538	384	133	133	428	357	461	266	400	400	357	466	333	466	333	333	285	250	400	357	333	533	400	466	533	571	500	500	533	533	400	266	466	533	533	533	400	266	400	266	266	333	230	416	461	307	428	428	
533	533	333	461	181	181	181	200	400	933	272	533	461	500	428	428	230	461	266	466	933	400	0	357	571	400	250	500	571	428	500	500	428	642	571	500	466	533	666	533	400	333	571	400	400	500	533	333	466	533	400	400	272	272	400	600	466	307	357	384	538	500	400	357	357	266	357	500	250	466	428	272	100	400	400	533	600	466	333	272	933	1000	533	466	461	461	384	357	400	357	400	357	500	333	500	230	153	285	153	266	230	357	272	461	538	428	400	357	83	83	83	83	83	181	307	357	461	272	357	333	230	153	166	153	83	76	153	153	153	153	83	230	250	83	307	230	230	153	230	153	307	83	400	466	142	266	285	285	285	214	285	307	307	153	166	83	333	428	230	461	266	466	400	571	428	642	533	333	571	400	533	333	466	400	400	400	357	500	250	466	428	100	400	400	357	500	500	272	181	307	272	230	153	153	307	83	142	266	285	285	83	166	400	250	333	333	384	416	307	461	384	266	230	153	428	461	307	200	200	428	428	461	266	466	400	428	533	400	533	333	400	357	250	466	428	400	533	400	466	600	571	500	500	600	533	400	333	466	600	600	533	400	333	400	333	333	400	230	416	384	230	428	428	
666	533	500	384	90	90	90	300	266	466	181	400	384	500	428	500	307	461	333	533	466	333	100	357	428	533	250	357	428	500	428	500	357	428	500	428	466	466	533	600	333	500	500	600	466	500	466	400	466	466	466	400	454	363	400	533	466	230	357	461	461	428	533	357	357	400	285	428	250	533	571	272	200	266	466	400	400	466	416	272	533	533	1000	333	461	384	230	357	466	428	400	357	357	466	500	230	230	357	230	200	153	357	90	384	384	357	466	357	166	83	83	83	83	90	307	357	384	454	428	333	230	153	166	230	83	76	153	153	153	153	166	230	83	83	230	230	230	153	153	153	384	83	333	400	285	466	285	285	285	285	285	153	461	153	166	166	500	428	307	461	333	533	333	428	500	428	600	500	500	466	466	400	466	466	400	533	357	428	250	533	571	200	266	466	357	357	500	90	90	307	454	230	153	230	384	83	285	466	285	285	166	250	466	166	166	166	307	250	153	307	307	333	153	153	428	153	153	266	333	357	428	461	333	533	333	500	600	466	466	400	400	357	250	533	571	266	466	400	400	600	500	571	428	466	533	333	266	400	600	466	533	333	266	333	266	266	266	230	250	307	153	428	357	
333	466	166	615	454	545	454	0	933	400	0	266	307	285	285	285	384	307	266	466	466	266	0	642	428	333	250	285	357	357	357	285	428	357	357	357	400	400	533	466	266	166	428	266	333	357	466	266	333	333	333	333	181	90	733	333	333	615	428	384	307	357	666	642	357	333	571	428	500	400	285	90	0	266	333	333	333	333	166	90	400	466	333	1000	461	384	307	714	666	714	733	571	357	600	285	153	307	285	76	66	307	214	0	230	307	285	333	285	416	333	333	250	250	454	230	285	153	181	357	533	153	76	333	384	250	230	307	230	230	230	416	384	166	250	153	230	307	307	307	153	230	-83	266	266	142	200	142	142	142	142	142	76	153	0	333	333	166	285	384	307	266	466	266	357	357	357	466	166	428	333	466	266	333	333	333	666	357	428	500	400	285	0	266	333	571	357	285	0	454	230	181	153	76	384	230	-83	142	200	142	142	333	83	533	83	166	83	307	250	230	307	230	133	76	153	142	230	153	400	333	285	285	307	266	466	266	357	466	333	466	266	333	357	500	400	285	266	333	333	400	400	500	357	357	333	333	600	200	400	400	333	333	600	200	600	200	200	266	153	250	230	76	142	285	
