400,400,357,642,642,642,642,285,600,333,285,266,357,428,357,285,500,357,266,400,400,333,357,642,428,266,357,357,428,428,428,357,357,428,357,285,375,400,466,333,312,357,428,375,375,285,533,312,375,333,312,437,357,357,666,375,400,714,500,500,500,500,687,1000,428,500,642,428,571,466,357,285,428,444,312,333,375,437,428,285,333,400,400,666,357,357,428,928,800,857,600,571,428,687,428,357,428,214,142,187,285,214,285,357,428,285,200,285,428,500,428,214,214,642,214,357,285,357,428,666,285,214,357,357,428,214,357,285,214,357,428,357,214,285,285,285,285,285,214,214,285,214,133,133,214,200,214,142,142,214,214,285,285,214,500,500,357,357,500,357,266,400,333,428,428,428,333,357,428,375,533,312,375,312,437,687,428,428,571,466,357,428,444,312,571,428,428,285,642,214,357,285,214,357,285,214,214,200,214,142,500,357,600,285,357,285,285,357,142,285,285,125,142,214,142,214,142,437,437,285,357,357,266,400,333,428,333,375,533,312,437,428,571,466,357,444,400,400,466,375,428,285,357,312,375,562,352,466,375,312,375,562,352,562,352,352,444,285,357,285,142,142,285
400,333,357,428,357,357,357,357,333,333,428,400,357,285,357,285,285,357,333,400,400,333,428,285,357,333,642,357,357,357,357,357,357,428,285,285,312,333,400,333,375,357,500,312,437,571,400,312,562,400,375,437,357,357,400,437,333,357,357,428,500,428,437,428,1000,562,285,571,357,400,357,357,285,444,375,266,375,312,428,357,333,400,400,400,428,428,357,357,333,357,400,357,357,375,285,357,357,214,142,250,357,357,285,428,357,357,333,285,285,285,214,285,285,357,214,285,357,357,642,466,357,214,285,285,285,214,214,214,214,285,285,285,285,285,214,214,285,214,285,142,357,142,200,266,285,200,214,142,142,428,357,285,214,214,285,214,357,357,285,357,333,400,333,357,357,428,333,357,500,437,400,312,562,375,437,437,1000,571,357,400,357,285,444,375,357,357,285,285,357,214,357,357,214,285,357,142,285,200,214,142,214,214,333,357,357,357,357,285,357,214,214,187,357,285,142,214,428,250,250,357,357,357,333,400,333,357,333,437,400,312,437,1000,357,400,357,444,400,333,266,437,357,357,357,437,375,250,470,266,437,437,375,250,470,250,470,470,444,357,285,214,357,142,357
437,500,375,437,375,375,375,375,312,250,250,187,312,375,437,312,312,312,500,375,312,312,312,500,437,375,500,375,437,375,437,312,375,375,312,312,437,437,375,437,250,375,437,437,375,375,312,250,375,250,375,312,312,312,312,312,437,437,500,437,375,375,375,500,562,1000,375,437,375,437,375,375,437,333,375,375,375,312,500,375,312,312,437,375,375,375,312,437,437,375,312,312,437,312,375,250,312,312,187,125,187,187,250,312,375,250,312,375,250,250,187,250,312,312,312,375,250,375,500,375,187,125,250,250,250,187,187,187,250,187,250,250,250,250,250,312,312,250,312,187,312,250,250,250,250,250,312,250,250,312,250,250,375,187,312,312,375,437,312,312,500,375,312,437,375,375,437,375,437,375,312,250,375,375,312,375,562,437,375,437,375,437,333,375,312,437,375,250,312,312,375,187,125,250,312,250,250,250,312,250,312,312,375,250,250,250,250,312,375,250,250,250,375,500,375,187,312,125,125,375,437,312,500,375,312,375,437,375,312,250,312,562,375,437,375,333,312,312,250,500,375,375,312,312,375,250,529,250,500,312,375,250,529,250,529,529,333,187,312,250,375,375,375
333,400,285,571,642,642,642,357,533,333,285,333,285,428,214,285,428,285,266,333,400,533,285,571,428,266,285,357,428,285,357,357,357,357,500,428,375,400,466,333,375,285,357,375,250,285,400,312,312,400,312,312,285,285,533,250,333,571,428,285,285,357,500,642,285,375,1000,357,571,400,285,285,357,333,312,400,375,437,357,285,400,400,333,600,285,357,428,642,600,571,466,428,357,500,428,357,214,285,214,250,214,142,214,428,357,214,266,357,428,428,500,285,285,571,142,357,357,285,285,666,214,142,357,357,357,285,428,285,285,357,357,285,214,214,214,214,214,285,214,142,142,214,133,133,142,133,142,71,71,71,71,214,142,142,428,428,285,214,428,285,266,333,533,428,285,357,333,285,357,250,400,312,312,312,312,500,285,357,571,400,285,357,333,312,428,357,428,214,571,142,285,214,142,357,142,214,142,133,142,71,428,285,533,142,214,142,214,214,214,285,214,187,142,142,71,285,214,312,312,142,214,285,266,333,533,285,333,250,400,312,312,285,571,400,285,333,333,266,333,375,357,285,357,250,375,500,352,333,375,250,375,500,352,500,352,352,333,214,214,214,142,71,142
466,400,428,500,428,428,428,428,400,466,428,466,571,500,428,428,428,642,266,533,533,400,357,428,428,400,428,500,642,428,428,571,357,500,500,357,375,400,666,400,375,428,714,437,500,428,600,437,562,533,437,625,357,357,466,562,400,500,428,571,571,500,437,428,571,437,357,1000,428,466,428,357,357,500,437,400,437,500,500,357,533,533,466,466,500,571,428,357,400,357,466,357,357,375,500,428,428,285,285,312,428,500,357,500,428,428,400,357,428,357,357,428,428,428,285,357,428,428,500,466,571,142,357,428,357,357,357,285,285,357,428,428,428,428,285,285,357,357,357,142,357,142,266,266,214,266,285,214,214,357,428,428,357,214,357,357,428,428,428,642,266,533,400,642,428,500,400,428,714,500,600,437,562,437,625,437,571,1000,428,466,428,357,500,437,357,357,500,357,428,285,428,571,142,428,357,142,214,266,285,214,357,214,466,428,500,500,500,571,357,500,500,312,357,214,285,285,214,312,312,500,428,642,266,533,400,428,400,500,600,437,625,571,428,466,428,500,600,466,533,500,642,500,500,625,437,312,352,533,500,625,437,312,352,312,352,352,500,571,571,500,357,285,500
466,466,500,538,833,916,833,500,533,333,333,400,307,428,500,357,615,384,400,466,400,400,333,642,500,466,333,428,500,428,500,357,428,428,500,428,437,466,533,466,375,416,428,437,437,428,333,375,375,466,500,437,500,416,466,375,466,692,642,461,384,428,562,571,357,375,571,428,1000,533,571,583,500,333,500,466,437,500,500,500,400,400,400,600,461,307,384,571,666,500,600,500,428,500,428,307,230,357,307,250,230,214,166,538,384,357,333,428,333,333,333,250,250,500,153,428,461,500,428,466,230,307,250,461,250,230,461,307,307,538,333,461,166,166,307,384,384,461,307,384,230,333,266,266,71,266,214,285,285,214,214,230,230,307,500,583,500,500,615,384,400,466,400,500,428,428,466,416,428,437,333,375,375,500,437,562,357,428,1000,533,571,500,333,500,500,428,428,166,500,153,500,230,307,461,230,333,71,266,214,285,583,500,600,250,250,250,307,250,307,384,307,312,230,230,214,307,230,437,375,285,500,384,400,466,400,428,466,437,333,375,437,357,1000,533,571,333,333,466,466,500,500,428,428,375,437,687,411,466,500,375,437,687,411,687,411,411,333,230,250,307,230,214,285
466,600,600,466,466,466,466,400,333,400,333,400,400,466,666,400,400,466,400,866,466,466,266,400,733,400,333,466,466,666,733,400,400,533,400,533,562,600,466,533,437,600,600,562,562,533,400,375,562,466,562,375,466,466,400,500,666,400,466,666,466,400,562,466,400,437,400,466,533,1000,800,400,533,444,562,666,437,500,533,333,400,466,533,400,600,400,400,466,533,400,533,400,666,500,466,333,466,400,466,250,333,333,266,400,466,533,266,600,333,266,266,266,266,400,466,600,400,600,533,333,333,266,266,400,200,266,333,266,266,333,333,466,333,266,333,333,333,333,333,266,400,333,200,266,133,200,400,400,400,333,333,266,266,333,400,333,600,666,400,466,400,866,466,466,666,533,533,600,600,562,400,375,562,562,375,562,400,466,533,1000,800,533,444,562,400,666,466,266,400,466,600,333,266,400,400,333,133,200,400,400,333,466,466,466,466,466,466,333,333,400,333,250,333,266,333,333,266,312,312,400,666,466,400,866,466,666,533,562,400,375,375,400,533,1000,800,444,400,400,400,437,533,533,600,562,437,437,470,400,437,562,437,437,470,437,470,470,444,333,333,333,333,333,400
466,600,642,428,500,500,500,428,266,400,357,400,357,428,642,500,357,428,466,733,466,400,285,357,642,400,357,357,357,714,642,428,357,500,428,500,562,600,533,600,500,642,428,437,500,428,400,437,500,466,500,437,500,500,400,500,666,357,428,642,500,357,500,357,357,375,285,428,571,800,1000,428,571,388,500,600,437,437,571,357,400,466,600,333,571,428,357,357,466,357,466,428,571,437,428,285,357,428,500,312,285,428,285,428,500,428,333,571,285,214,214,214,214,357,428,571,500,642,500,333,214,285,285,285,214,285,285,285,285,357,285,285,285,214,428,357,357,285,285,285,357,285,266,266,142,266,357,357,357,285,285,214,285,357,357,357,642,642,357,428,466,733,400,357,714,500,600,642,428,500,400,437,500,500,437,500,357,428,571,800,1000,571,388,500,428,571,428,285,357,428,642,214,285,285,357,285,142,266,357,357,357,500,533,357,357,357,500,285,285,285,285,250,285,357,214,285,285,312,375,285,642,428,466,733,400,714,600,500,400,437,437,357,571,800,1000,388,400,333,333,437,428,500,428,500,437,437,470,333,437,500,437,437,470,437,470,470,388,214,285,285,285,214,285
533,466,416,384,454,545,454,818,266,400,636,533,384,428,357,571,307,461,400,333,466,533,454,428,357,533,416,500,500,357,428,357,428,500,500,500,500,400,466,466,437,416,357,562,375,428,400,500,500,600,625,375,818,727,266,562,400,461,428,384,615,500,312,285,357,375,285,357,583,400,428,1000,727,277,625,533,437,500,416,909,466,466,466,333,461,461,307,285,333,285,400,357,285,250,428,384,153,428,230,187,153,142,90,615,461,428,600,428,166,166,166,250,250,181,307,428,538,545,357,333,153,461,166,307,166,230,307,307,384,307,166,307,250,250,384,461,461,307,384,538,384,416,533,533,142,466,357,428,428,142,142,384,461,461,166,250,416,357,307,461,400,333,533,500,357,500,466,416,357,375,400,500,500,625,375,312,357,357,583,400,428,727,277,625,357,285,428,90,181,307,545,153,461,307,384,416,142,466,357,428,250,666,333,416,333,416,461,333,307,307,307,562,307,230,428,307,307,250,187,500,357,461,400,333,533,357,466,375,400,500,375,357,583,400,428,277,400,466,466,562,571,714,500,500,625,437,411,466,562,500,625,437,411,437,411,411,277,153,333,307,307,428,500
466,466,666,384,454,454,454,700,266,333,454,400,384,428,500,357,307,384,400,466,400,600,400,428,428,466,333,428,428,500,500,428,428,500,428,571,437,466,400,466,437,666,357,437,500,357,400,500,375,466,437,437,545,545,333,500,533,384,428,538,538,500,375,428,285,437,357,357,500,533,571,727,1000,333,437,533,437,500,666,636,400,400,466,333,615,461,384,428,466,357,400,428,357,312,428,384,307,571,384,250,230,214,181,538,461,500,400,500,166,166,166,250,250,181,307,500,538,727,357,266,153,461,166,230,166,230,230,307,384,307,166,230,333,333,461,461,461,230,384,538,384,333,333,333,142,333,285,357,357,214,214,307,307,461,166,166,666,500,307,384,400,466,600,428,500,500,466,666,357,500,400,500,375,437,437,375,285,357,500,533,571,1000,333,437,428,357,428,181,181,307,727,153,461,230,384,333,142,333,285,357,166,666,333,250,250,250,307,250,230,230,230,375,230,153,214,307,230,250,250,285,500,384,400,466,600,500,466,500,400,500,437,285,500,533,571,333,333,333,333,375,428,500,500,375,437,375,411,333,375,375,437,375,411,375,411,411,333,153,250,230,230,214,285
388,333,388,444,333,333,333,277,333,444,222,333,444,388,388,222,333,333,277,444,444,333,333,388,388,277,333,444,388,444,388,444,333,555,333,333,333,388,388,333,277,388,500,333,333,333,444,277,333,388,277,500,277,333,388,444,388,388,388,444,444,500,444,444,444,333,333,500,333,444,388,277,333,1000,333,388,500,444,388,222,444,500,388,388,388,444,500,388,388,388,388,444,444,444,388,388,388,222,222,388,444,388,500,333,555,388,222,333,333,277,277,333,333,388,277,333,388,388,444,333,500,222,333,333,277,277,277,277,222,277,333,388,277,277,277,222,277,277,277,277,333,166,166,222,277,166,277,277,277,388,444,333,277,222,333,277,388,388,333,333,277,444,333,388,444,555,333,388,500,333,444,277,333,277,500,444,444,500,333,444,388,333,1000,333,444,444,388,500,388,277,388,500,222,333,333,166,277,166,277,277,277,277,388,277,333,277,333,333,222,277,277,277,277,222,222,388,222,277,277,277,388,333,277,444,333,444,333,333,444,277,500,444,333,444,388,1000,333,277,333,388,388,388,500,388,333,277,277,333,388,388,333,277,277,277,277,277,1000,500,333,277,277,222,277
562,500,500,375,375,437,375,500,312,375,500,562,312,437,375,625,312,500,375,437,437,500,375,375,437,562,437,437,500,375,500,375,437,437,500,562,500,437,500,500,500,500,437,687,437,437,375,562,562,625,937,437,625,562,312,562,375,312,375,437,562,437,375,312,375,375,312,437,500,562,500,625,437,333,1000,500,375,500,437,562,437,437,500,375,500,375,437,312,375,312,437,375,375,312,437,375,187,437,250,125,250,250,250,500,437,500,500,375,250,250,250,250,250,250,375,437,500,562,500,312,250,375,250,312,250,312,312,312,312,250,250,312,250,250,312,375,375,312,312,437,500,500,437,437,250,437,375,437,437,250,250,250,437,562,250,312,500,375,312,500,375,437,500,500,375,437,500,500,437,437,375,562,562,937,437,375,375,437,500,562,500,437,333,1000,375,375,437,250,250,375,562,250,375,312,500,500,250,437,375,437,312,562,375,437,375,437,500,437,312,375,375,437,312,250,437,375,375,375,312,562,375,500,375,437,500,375,500,437,375,562,437,375,500,562,500,333,437,500,500,562,625,625,437,500,625,437,352,500,562,500,625,437,352,437,352,352,333,250,437,375,312,437,562
466,600,533,400,400,400,400,466,266,466,466,400,400,533,600,466,400,400,333,600,533,533,333,466,733,333,333,466,533,600,666,400,400,466,466,666,687,600,466,533,437,533,400,562,375,400,333,437,562,466,500,312,533,533,333,500,733,400,466,600,600,400,375,333,266,375,400,400,466,666,600,533,533,388,500,1000,562,625,600,533,533,533,400,333,533,466,333,333,400,333,400,333,666,375,533,333,333,400,466,125,333,266,333,466,533,533,400,533,333,333,333,266,266,333,400,600,400,533,466,266,266,400,333,333,333,266,333,333,266,333,333,333,266,266,333,333,333,266,266,400,333,466,333,400,200,400,466,533,533,266,266,333,466,400,333,333,533,600,400,400,333,600,533,533,600,466,533,533,400,375,333,437,562,500,312,375,266,400,466,666,600,533,388,500,333,666,533,333,333,400,533,266,400,333,333,466,200,400,466,533,333,466,400,466,400,466,533,333,400,400,400,375,333,333,400,333,333,250,250,400,600,400,333,600,533,600,533,375,333,437,312,266,466,666,600,388,333,400,400,562,466,600,466,562,562,375,411,400,562,562,562,375,411,375,411,411,388,266,333,400,333,400,400
437,437,437,437,375,375,375,500,312,562,375,375,437,500,375,375,375,500,312,437,625,375,312,500,437,375,375,562,500,500,375,437,375,750,500,500,375,437,500,437,312,500,562,437,375,437,500,312,437,437,375,312,437,437,375,562,437,375,437,437,500,562,375,375,375,375,375,437,437,437,437,437,437,500,375,562,1000,625,500,500,625,625,437,375,437,437,500,375,375,437,375,437,375,375,562,437,250,375,312,437,375,375,562,437,750,375,312,437,312,312,312,375,375,312,437,437,437,437,437,312,375,250,312,312,312,250,312,375,375,312,312,375,375,312,437,375,437,312,437,250,312,250,375,375,312,250,375,375,375,312,375,500,375,312,375,375,437,375,375,500,312,437,375,500,500,750,437,500,562,375,500,312,437,375,312,375,375,437,437,437,437,437,500,375,437,375,562,562,312,437,437,375,250,312,312,250,312,250,375,375,375,312,375,375,437,375,437,437,500,562,500,312,437,375,375,625,437,250,250,375,375,500,312,437,375,500,437,375,500,312,312,375,437,437,437,500,500,437,500,500,562,437,562,500,437,312,294,500,500,500,437,312,294,312,294,294,500,375,437,500,437,375,375
500,500,562,437,500,500,562,500,312,437,437,437,500,625,500,375,500,562,312,437,500,500,375,500,437,562,375,562,687,500,437,625,437,562,625,500,437,500,562,437,375,500,562,625,375,375,500,375,437,500,500,437,500,500,375,500,500,500,562,437,500,562,375,437,312,312,437,500,500,500,437,500,500,444,500,625,625,1000,562,500,562,500,500,375,437,500,500,437,437,375,375,437,375,375,687,437,187,437,312,250,375,437,437,625,562,375,437,437,250,250,250,250,312,375,437,500,500,500,375,375,312,375,250,250,250,250,250,312,312,312,312,312,250,250,375,375,375,250,375,375,312,375,437,375,312,375,375,437,437,375,437,437,437,437,375,375,562,500,500,562,312,437,500,687,500,562,437,500,562,375,500,375,437,500,437,375,312,500,500,500,437,500,444,500,437,375,687,437,375,437,500,312,375,250,312,375,312,375,375,437,375,437,437,375,437,375,437,500,375,562,562,375,375,312,437,437,312,375,375,375,500,562,312,437,500,500,437,375,500,375,437,312,500,500,437,444,562,562,625,437,625,562,625,437,500,375,294,625,437,437,500,375,294,375,294,294,444,312,500,562,375,437,375
533,533,833,461,416,416,416,583,266,400,416,466,384,500,571,428,384,461,333,533,466,533,333,428,500,466,333,500,500,571,500,428,428,571,428,642,500,533,466,533,500,750,428,437,625,428,466,500,500,466,437,375,416,416,333,500,600,307,428,538,461,428,437,428,428,500,357,500,500,533,571,416,666,388,437,600,500,562,1000,500,466,466,533,333,692,461,307,428,533,428,400,357,428,437,500,307,230,571,307,250,230,285,250,461,615,571,400,428,166,166,166,250,250,333,384,428,461,750,428,400,307,384,166,307,166,230,307,384,384,384,166,307,416,250,461,461,461,307,384,384,384,333,266,266,214,333,428,357,357,285,285,307,384,384,416,416,833,571,384,461,333,533,533,500,571,571,533,750,428,625,466,500,500,437,375,437,428,500,500,533,571,666,388,437,357,428,500,250,333,384,750,307,384,307,384,333,214,333,428,357,416,500,466,416,416,416,384,416,230,307,307,375,230,230,357,307,230,250,312,428,571,461,333,533,533,571,533,625,466,500,375,428,500,533,571,388,400,333,333,500,500,428,428,500,437,375,411,333,500,500,437,375,411,375,411,411,388,307,416,307,230,357,428
466,466,416,384,363,454,363,909,266,400,636,533,307,428,357,571,307,461,400,333,466,533,454,428,357,466,416,500,500,357,357,357,357,500,500,500,500,400,466,466,437,416,357,562,375,428,400,500,500,533,562,312,818,727,266,562,400,384,357,384,615,500,312,285,357,375,285,357,500,333,357,909,636,222,562,533,500,500,500,1000,466,466,466,333,461,384,307,285,333,285,333,285,285,250,428,384,153,428,230,187,153,142,90,538,538,428,533,428,166,166,166,250,250,181,307,428,461,545,357,333,153,461,166,307,166,230,307,307,384,307,166,307,250,250,384,461,461,307,384,461,384,416,533,533,142,466,357,428,428,142,142,384,461,461,166,250,416,357,307,461,400,333,533,500,357,500,466,416,357,375,400,500,500,562,312,312,357,357,500,333,357,636,222,562,285,285,428,90,181,307,545,153,461,307,384,416,142,466,357,428,250,583,333,416,333,416,461,333,307,307,307,562,307,230,428,307,307,250,187,500,357,461,400,333,533,357,466,375,400,500,312,357,500,333,357,222,400,466,466,562,571,642,428,500,562,375,352,466,562,500,562,375,352,375,352,352,222,153,333,307,307,428,500
533,466,466,466,400,400,400,466,333,866,466,466,466,533,400,466,400,533,266,400,866,400,400,400,533,400,400,533,600,400,466,600,466,600,666,533,437,466,600,466,437,466,533,437,375,533,466,375,562,533,437,375,466,466,333,562,466,400,400,466,600,533,375,333,333,312,400,533,400,400,400,466,400,444,437,533,625,562,466,466,1000,933,533,400,466,533,466,333,333,333,333,400,466,312,533,333,200,333,266,312,266,333,400,533,600,400,400,400,266,266,266,266,266,333,333,400,533,466,400,333,333,333,333,266,266,200,266,266,266,266,333,266,400,266,400,333,333,333,333,266,333,266,400,400,200,266,266,266,266,200,266,400,400,266,266,266,466,400,400,533,266,400,400,600,400,600,466,466,533,375,466,375,562,437,375,375,333,533,400,400,400,400,444,437,400,466,533,400,333,333,466,333,333,266,333,266,200,266,266,266,266,333,400,466,533,400,466,533,466,600,533,250,400,266,466,600,466,187,187,466,400,533,266,400,400,400,466,375,466,375,375,333,400,400,400,444,533,400,466,562,600,533,533,562,562,437,352,466,562,562,562,437,352,437,352,352,444,333,533,533,400,466,466
533,533,466,533,400,400,400,466,400,933,466,533,533,533,466,466,333,533,266,466,933,400,333,400,600,400,400,533,600,466,533,533,466,666,600,533,500,533,666,533,437,466,600,437,437,533,533,375,500,533,437,437,466,466,400,625,466,400,400,466,600,533,437,400,400,312,400,533,400,466,466,466,400,500,437,533,625,500,466,466,933,1000,533,466,533,533,466,400,400,400,400,400,533,375,533,333,266,333,266,312,333,400,466,533,600,466,400,400,266,266,266,266,266,400,400,400,533,466,400,333,333,266,333,266,266,200,266,266,266,266,266,333,400,266,400,333,333,266,333,266,400,266,400,466,200,266,333,333,333,266,333,400,400,266,333,266,466,466,333,533,266,466,400,600,466,666,533,466,600,437,533,375,500,437,437,437,400,533,400,466,466,400,500,437,400,533,533,466,400,400,466,333,266,266,400,266,200,266,333,333,266,333,400,400,466,466,466,533,400,533,466,312,333,266,466,533,400,250,250,466,466,533,266,466,400,466,533,437,533,375,437,400,400,466,466,500,533,400,466,625,600,533,533,625,562,437,411,466,625,625,562,437,411,437,411,411,500,333,533,466,333,466,466
666,533,600,466,333,333,333,533,266,466,400,400,466,533,466,533,400,533,333,533,466,333,400,400,466,533,400,400,466,533,466,533,400,466,533,466,500,466,533,600,375,600,533,625,500,533,466,437,500,466,500,437,600,533,400,562,466,333,400,533,533,466,562,400,400,437,333,466,400,533,600,466,466,388,500,400,437,500,533,466,533,533,1000,333,533,466,333,400,466,466,400,400,400,500,533,333,333,400,333,250,266,400,333,466,466,400,466,400,333,266,266,266,266,333,400,400,466,600,466,333,333,266,333,333,266,200,266,266,266,266,333,333,266,266,333,333,333,266,266,266,466,266,333,400,333,466,333,333,333,333,333,266,533,266,333,333,600,466,400,533,333,533,333,466,533,466,600,600,533,500,466,437,500,500,437,562,400,466,400,533,600,466,388,500,400,400,533,333,333,400,600,333,266,333,466,266,333,466,333,333,333,400,466,333,333,333,400,400,266,400,400,375,266,266,466,266,266,312,375,400,466,533,333,533,333,533,600,500,466,437,437,400,400,533,600,388,466,400,400,625,533,600,466,500,562,375,352,400,625,500,562,375,352,375,352,352,388,333,400,400,266,466,400
333,466,333,666,600,666,600,333,933,400,266,266,400,333,333,333,466,400,266,466,466,266,333,666,466,333,400,333,400,400,400,333,466,400,400,400,437,400,533,466,312,333,466,312,375,400,466,312,375,333,375,375,400,333,733,375,333,666,466,466,400,400,687,666,400,375,600,466,600,400,333,333,333,388,375,333,375,375,333,333,400,466,333,1000,533,466,400,733,666,733,733,600,400,625,333,266,400,333,200,125,400,266,266,333,400,333,333,333,533,466,466,400,400,600,333,333,266,400,400,533,266,200,466,466,400,333,400,333,333,333,533,466,333,400,266,333,400,400,400,266,333,133,266,266,200,200,200,200,200,200,200,200,266,133,466,466,333,333,466,400,266,466,266,400,400,400,466,333,466,375,466,312,375,375,375,687,400,466,600,400,333,333,388,375,600,400,333,266,600,333,400,266,200,466,333,133,200,200,200,200,466,266,533,266,333,266,400,400,333,400,333,187,200,266,200,333,266,437,375,333,333,400,266,466,266,400,466,375,466,312,375,400,600,400,333,388,333,333,400,437,533,400,400,375,375,625,294,400,437,375,375,625,294,625,294,294,388,266,400,333,200,200,333
466,533,692,461,384,384,384,538,466,466,461,466,461,428,571,428,307,384,400,600,533,533,307,428,571,533,538,500,500,642,571,428,500,571,428,642,500,533,466,533,500,692,500,437,687,500,400,562,500,466,500,375,461,384,400,500,533,384,357,538,461,428,437,357,428,375,285,500,461,600,571,461,615,388,500,533,437,437,692,461,466,533,533,533,1000,615,461,428,466,428,533,428,500,375,428,230,230,571,307,187,230,357,230,384,538,642,400,428,307,230,230,384,384,384,384,428,461,769,428,333,230,461,307,384,230,307,307,384,384,307,307,384,384,307,384,461,461,307,461,461,384,384,266,333,142,266,357,357,357,357,357,230,230,461,384,307,692,571,307,384,400,600,533,500,642,571,533,692,500,687,400,562,500,500,375,437,428,500,461,600,571,615,388,500,428,500,428,230,384,384,769,230,461,384,384,384,142,266,357,357,307,538,400,307,307,384,384,307,307,307,384,250,307,307,285,307,230,312,312,357,571,384,400,600,533,642,533,687,400,562,375,428,461,600,571,388,400,400,400,500,571,500,428,500,437,375,352,400,500,500,437,375,352,375,352,352,388,230,307,384,307,285,357
533,400,461,384,384,384,384,461,400,466,384,400,692,500,357,357,230,461,333,400,533,333,461,428,428,466,538,571,571,428,428,500,428,500,500,428,375,466,533,400,312,461,571,375,375,428,600,312,437,400,375,562,384,461,466,437,466,461,428,384,461,500,375,357,428,375,357,571,307,400,428,461,461,444,375,466,437,500,461,384,533,533,466,466,615,1000,615,428,466,428,400,428,357,312,500,384,153,285,230,250,307,428,384,538,461,357,466,428,230,153,153,307,307,307,230,357,538,461,428,400,384,153,230,153,153,230,153,153,153,153,230,153,153,307,230,230,230,153,230,153,307,153,266,266,214,266,214,214,214,357,428,307,230,153,230,230,461,357,230,461,333,400,333,571,428,500,400,461,571,375,600,312,437,375,562,375,428,571,307,400,428,461,444,375,428,357,500,384,307,230,461,384,153,153,307,153,214,266,214,214,230,230,333,307,384,307,384,384,230,384,461,250,230,230,285,307,230,187,187,285,357,461,333,400,333,428,400,375,600,312,562,428,307,400,428,444,466,333,400,437,500,500,500,437,437,375,352,400,437,437,437,375,352,375,352,352,444,384,384,461,230,285,285
333,400,307,307,384,384,384,384,333,400,307,333,461,357,214,285,230,384,266,333,466,400,384,357,357,400,538,571,500,357,357,500,357,571,428,285,375,400,466,333,250,307,428,437,312,357,400,437,312,400,437,500,384,384,333,375,333,307,285,307,307,571,375,428,357,312,428,428,384,400,357,307,384,500,437,333,500,500,307,307,466,466,333,400,461,615,1000,500,466,428,400,428,285,312,357,538,153,285,153,437,307,357,538,384,538,214,333,285,153,153,153,307,307,230,76,357,461,384,428,333,307,76,153,153,153,307,153,230,230,153,153,153,230,230,307,230,230,153,230,153,153,230,200,200,214,333,71,142,142,285,357,307,153,153,153,153,307,214,230,384,266,333,400,500,357,571,333,307,428,312,400,437,312,437,500,375,357,428,384,400,357,384,500,437,428,285,357,538,230,76,384,307,76,153,153,230,214,333,71,142,153,307,400,153,230,153,230,230,153,230,307,125,153,76,214,384,153,187,187,214,214,384,266,333,400,357,333,312,400,437,500,357,384,400,357,500,400,266,333,312,500,357,428,437,375,312,294,333,312,437,375,312,294,312,294,294,500,307,230,307,153,214,214
400,400,357,642,642,642,642,285,666,333,285,266,428,428,285,285,500,357,266,400,400,333,357,642,428,266,357,357,428,428,428,357,428,428,357,285,375,400,466,333,312,357,428,375,375,285,533,250,375,333,312,437,357,357,666,375,400,642,428,428,428,428,625,928,357,437,642,357,571,466,357,285,428,388,312,333,375,437,428,285,333,400,400,733,428,428,500,1000,866,928,666,642,357,625,428,357,357,214,142,125,285,214,285,357,428,285,266,285,428,500,428,214,214,642,214,357,285,357,357,666,214,214,357,357,428,214,357,285,214,357,428,357,214,285,285,285,285,285,214,214,285,214,133,133,214,200,214,142,142,142,142,214,214,142,500,500,357,285,500,357,266,400,333,428,428,428,333,357,428,375,533,250,375,312,437,625,357,357,571,466,357,428,388,312,642,357,428,285,642,214,357,214,214,357,285,214,214,200,214,142,500,357,600,285,357,285,285,357,142,285,285,125,142,214,142,214,142,437,437,214,285,357,266,400,333,428,333,375,533,250,437,357,571,466,357,388,400,400,466,375,428,285,357,312,375,562,352,466,375,312,375,562,352,562,352,352,388,214,357,285,142,142,214
466,466,466,600,600,600,600,333,600,333,333,266,466,466,400,333,600,400,333,466,400,400,333,600,533,333,333,400,466,533,533,333,466,466,466,400,437,466,466,400,312,400,400,437,375,400,533,312,437,333,375,437,400,466,666,437,466,533,600,533,466,466,687,800,333,437,600,400,666,533,466,333,466,388,375,400,375,437,533,333,333,400,466,666,466,466,466,866,1000,800,733,600,466,687,466,333,333,266,266,125,333,200,266,466,466,333,400,466,400,466,400,266,266,600,333,466,400,400,333,533,266,266,333,466,400,266,466,333,266,466,400,466,266,200,333,333,333,400,266,266,333,266,200,200,133,200,333,266,266,200,200,266,266,200,600,600,466,400,600,400,333,466,400,466,533,466,400,400,400,375,533,312,437,375,437,687,333,400,666,533,466,466,388,375,600,466,466,266,600,333,400,266,266,466,333,266,133,200,333,266,600,400,666,333,400,333,400,400,266,333,333,250,266,333,266,266,266,500,500,266,400,400,333,466,400,533,400,375,533,312,437,333,666,533,466,388,400,400,400,437,466,400,400,375,437,625,411,400,437,375,437,625,411,625,411,411,388,266,400,333,266,266,266
